HGNC ID	Approved symbol	Approved name	Status	Previous symbols	Alias symbols	Chromosome	Accession numbers
HGNC:30313	UBR4	ubiquitin protein ligase E3 component n-recognin 4	Approved	ZUBR1	KIAA1307, KIAA0462, RBAF600, p600	1p36.13	AF348492
HGNC:16806	UBR5	ubiquitin protein ligase E3 component n-recognin 5	Approved	EDD1	DD5, HYD, EDD, KIAA0896	8q22.3	AF006010
HGNC:20344	UBR7	ubiquitin protein ligase E3 component n-recognin 7	Approved	C14orf130		14q32.12	AK001345
HGNC:25683	UBTD1	ubiquitin domain containing 1	Approved		FLJ11807	10q24.1-q24.2	BC007331
HGNC:24463	UBTD2	ubiquitin domain containing 2	Approved		DC-UbP, MGC30022	5q35.1	AF251700
HGNC:12511	UBTF	upstream binding transcription factor	Approved		UBF, NOR-90, UBF1, UBF2	17q21.31	BC042297
HGNC:14533	UBTFL1	upstream binding transcription factor like 1	Approved	C11orf27		11q14.3	
HGNC:18402	UBXN1	UBX domain protein 1	Approved		LOC51035, 2B28, UBXD10, SAKS1	11q12.3	
HGNC:27265	UBXN2A	UBX domain protein 2A	Approved	UBXD4		2p23.3	BC037901
HGNC:27035	UBXN2B	UBX domain protein 2B	Approved		p37	8q12.1	AK054658
HGNC:14860	UBXN4	UBX domain protein 4	Approved	UBXDC1, UBXD2	KIAA0242	2q21.3	D87684
HGNC:14928	UBXN6	UBX domain protein 6	Approved	UBXD1	UBXDC2	19p13	AF272893
HGNC:29119	UBXN7	UBX domain protein 7	Approved	UBXD7	KIAA0794	3q29	AB018337
HGNC:30307	UBXN8	UBX domain protein 8	Approved	UBXD6	D8S2298E, REP8	8p12	D83767
HGNC:26354	UBXN10	UBX domain protein 10	Approved	UBXD3	FLJ25429	1p36.12	AK058158
HGNC:30600	UBXN11	UBX domain protein 11	Approved	UBXD5	SOC, SOCI	1p36.11	AF521017
HGNC:12513	UCHL1	ubiquitin C-terminal hydrolase L1	Approved	PARK5	PGP9.5, Uch-L1, UCHL-1	4p13	BC000332
HGNC:12515	UCHL3	ubiquitin C-terminal hydrolase L3	Approved			13q22.2	M30496
HGNC:19678	UCHL5	ubiquitin C-terminal hydrolase L5	Approved		UCH37, CGI-70, INO80R	1q31.2	
HGNC:14859	UCK1	uridine-cytidine kinase 1	Approved		URK1, FLJ12255	9q34.13	AF237290
HGNC:12562	UCK2	uridine-cytidine kinase 2	Approved	UMPK		1q24.1	AF236637
HGNC:15938	UCKL1	uridine-cytidine kinase 1 like 1	Approved	URKL1	FLJ20517	20q13.33	AK000524
HGNC:25205	UCMA	upper zone of growth plate and cartilage matrix associated	Approved	C10orf49	GRP	10p13	BC018068
HGNC:12516	UCN	urocortin	Approved		UROC, UI, UCN1	2p23.3	AF038633
HGNC:18414	UCN2	urocortin 2	Approved		UCNI, SRP, URP, UCN-II	3p21.31	AF320560
HGNC:17781	UCN3	urocortin 3	Approved		UCNIII, SPC	10p15.1	AF361943
HGNC:12517	UCP1	uncoupling protein 1	Approved	UCP	SLC25A7	4q31.1	X51955
HGNC:12518	UCP2	uncoupling protein 2	Approved	BMIQ4	SLC25A8	11q13.4	U76367
HGNC:12519	UCP3	uncoupling protein 3	Approved		SLC25A9	11q13.4	AF001787
HGNC:30866	UEVLD	UEV and lactate/malate dehyrogenase domains	Approved		Attp, UEV3	11p15.1	AF503350
HGNC:26941	UFC1	ubiquitin-fold modifier conjugating enzyme 1	Approved		HSPC155	1q23.3	AF161504
HGNC:12520	UFD1	ubiquitin recognition factor in ER associated degradation 1	Approved	UFD1L		22q11.21	AJ239058
HGNC:23039	UFL1	UFM1 specific ligase 1	Approved	KIAA0776	NLBP, Maxer, RCAD	6q16.1	BC036379
HGNC:20597	UFM1	ubiquitin fold modifier 1	Approved	C13orf20	bA131P10.1	13q13.3	AF208844
HGNC:33821	UFSP1	UFM1 specific peptidase 1 (inactive)	Approved		UFSP	7q22.1	AF312032
HGNC:25640	UFSP2	UFM1 specific peptidase 2	Approved	C4orf20	FLJ11200	4q35.1	AK002062
HGNC:12524	UGCG	UDP-glucose ceramide glucosyltransferase	Approved		GCS	9q31.3	D50840
HGNC:12525	UGDH	UDP-glucose 6-dehydrogenase	Approved		GDH, UDPGDH, UDP-GlcDH, UGD	4p14	AF061016
HGNC:15663	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	Approved	UGCGL1	HUGT1	2q14.3	AF227905
HGNC:15664	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	Approved	UGCGL2	FLJ11485, HUGT2, FLJ10873, MGC150689, MGC87276, MGC117360	13q32.1	AF227906
HGNC:12527	UGP2	UDP-glucose pyrophosphorylase 2	Approved	UGP1	UGPP1, SVUGP2	2p15	
HGNC:12529	UGT1A	UDP glucuronosyltransferase family 1 member A complex locus	Approved	UGT1A@	UGT	2q37	
HGNC:12542	UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus	Approved			4q13.3	AJ006054
HGNC:28528	UGT2A3	UDP glucuronosyltransferase family 2 member A3	Approved		FLJ21934	4q13.2	
HGNC:12553	UGT2B4	UDP glucuronosyltransferase family 2 member B4	Approved		UGT2B11	4q13.3	BC026264
HGNC:12554	UGT2B7	UDP glucuronosyltransferase family 2 member B7	Approved		UGT2B9	4q13.2	BC030974
HGNC:12544	UGT2B10	UDP glucuronosyltransferase family 2 member B10	Approved			4q13.2	X63359
HGNC:12545	UGT2B11	UDP glucuronosyltransferase family 2 member B11	Approved			4q13.2	AF016492
HGNC:12546	UGT2B15	UDP glucuronosyltransferase family 2 member B15	Approved		UGT2B8	4q13.2	AF180322
HGNC:12547	UGT2B17	UDP glucuronosyltransferase family 2 member B17	Approved			4q13.2	U59209
HGNC:13479	UGT2B28	UDP glucuronosyltransferase family 2 member B28	Approved			4q13.2	AF177272
HGNC:26625	UGT3A1	UDP glycosyltransferase family 3 member A1	Approved		FLJ34658	5p13.2	
HGNC:27266	UGT3A2	UDP glycosyltransferase family 3 member A2	Approved			5p13.2	
HGNC:12555	UGT8	UDP glycosyltransferase 8	Approved	CGT		4q26	AK127970
HGNC:19683	UHMK1	U2AF homology motif kinase 1	Approved		KIS, Kist	1q23.3	BC026046
HGNC:12556	UHRF1	ubiquitin like with PHD and ring finger domains 1	Approved		ICBP90, Np95, FLJ21925, RNF106, TDRD22	19p13.3	AF129507
HGNC:12557	UHRF2	ubiquitin like with PHD and ring finger domains 2	Approved		RNF107, NIRF, URF2, MGC33463, TDRD23	9p24.1	AF274049
HGNC:30298	UIMC1	ubiquitin interaction motif containing 1	Approved		RAP80	5q35.2	AF349313
HGNC:14893	ULBP1	UL16 binding protein 1	Approved		RAET1I	6q25.1	AF304377
HGNC:14894	ULBP2	UL16 binding protein 2	Approved		RAET1H	6q25.1	AF304378
HGNC:14895	ULBP3	UL16 binding protein 3	Approved		RAET1N	6q25.1	AF304379
HGNC:12558	ULK1	unc-51 like autophagy activating kinase 1	Approved		ATG1, ATG1A	12q24.33	AF045458
HGNC:13480	ULK2	unc-51 like autophagy activating kinase 2	Approved		KIAA0623, Unc51.2, ATG1B	17p11.2	AB014523
HGNC:19703	ULK3	unc-51 like kinase 3	Approved		DKFZP434C131, FLJ90566	15q24.1	BC048289
HGNC:15784	ULK4	unc-51 like kinase 4	Approved		FLJ20574, REC01035, FAM7C1	3p22.1	AK000581
HGNC:48955	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1	Approved	RPA3-AS1, RPA3OS		7p21.3	AK027125
HGNC:12559	UMOD	uromodulin	Approved			16p12.3	M17778
HGNC:12560	UMODL1	uromodulin like 1	Approved			21q22.3	
HGNC:12563	UMPS	uridine monophosphate synthetase	Approved			3q21.2	
HGNC:12567	UNC5A	unc-5 netrin receptor A	Approved		KIAA1976, UNC5H1	5q35.2	AB075856
HGNC:12568	UNC5B	unc-5 netrin receptor B	Approved		UNC5H2, p53RDL1	10q22.1	AB096256
HGNC:12569	UNC5C	unc-5 netrin receptor C	Approved			4q22.3	AF055634
HGNC:21203	UNC5CL	unc-5 family C-terminal like	Approved		MGC34763, ZUD	6p21.1	BC035284
HGNC:18634	UNC5D	unc-5 netrin receptor D	Approved		KIAA1777, Unc5h4	8p12	AB055056
HGNC:23150	UNC13A	unc-13 homolog A	Approved		KIAA1032, Munc13-1	19p13.11	AB028955
HGNC:12566	UNC13B	unc-13 homolog B	Approved	UNC13	hmunc13, Unc13h2, Munc13-2	9p13.3	AF020202
HGNC:23149	UNC13C	unc-13 homolog C	Approved		Munc13-3, DKFZp547H074	15q21.3	AK091491
HGNC:23147	UNC13D	unc-13 homolog D	Approved		Munc13-4	17q25.3	AK024474
HGNC:30594	UNC45A	unc-45 myosin chaperone A	Approved		SMAP-1, GC-UNC45	15q26.1	
HGNC:14304	UNC45B	unc-45 myosin chaperone B	Approved	CMYA4	UNC45	17q12	AW755253
HGNC:16046	UNC50	unc-50 inner nuclear membrane RNA binding protein	Approved		URP, UNCL, GMH1	2q11.2	
HGNC:19966	UNC79	unc-79 homolog, NALCN channel complex subunit	Approved	KIAA1409		14q32.12	AB037830
HGNC:26582	UNC80	unc-80 homolog, NALCN channel complex subunit	Approved	C2orf21	FLJ33496, KIAA1843, UNC-80	2q34	AK090815
HGNC:12570	UNC93A	unc-93 homolog A	Approved		dJ366N23.2, dJ366N23.1	6q27	AJ508812
HGNC:13481	UNC93B1	unc-93 homolog B1, TLR signaling regulator	Approved		UNC93	11q13.2	AJ271326
HGNC:12565	UNC119	unc-119 lipid binding chaperone	Approved		HRG4, POC7, POC7A	17q11.2	U40998
HGNC:16488	UNC119B	unc-119 lipid binding chaperone B	Approved		MGC5139, POC7B	12q24.31	
HGNC:33194	UNCX	UNC homeobox	Approved		Uncx4.1	7p22.3	
HGNC:12572	UNG	uracil DNA glycosylase	Approved	DGU	UDG, UNG1, UNG2, HIGM4	12q24.11	A64377
HGNC:29369	UNK	unk zinc finger	Approved	ZC3HDC5, ZC3H5	KIAA1753	17q25.1	AB051540
HGNC:14184	UNKL	unk like zinc finger	Approved	C16orf28	ZC3HDC5L, ZC3H5L, FLJ23360	16p13.3	BC011924
HGNC:16297	UPB1	beta-ureidopropionase 1	Approved		BUP1	22q11.23	AB013885
HGNC:9962	UPF1	UPF1 RNA helicase and ATPase	Approved	RENT1	HUPF1, KIAA0221, NORF1, pNORF1, smg-2	19p13.11	AF074016
HGNC:17854	UPF2	UPF2 regulator of nonsense mediated mRNA decay	Approved		RENT2, DKFZP434D222, KIAA1408, smg-3	10p14	AB037829
HGNC:20332	UPF3A	UPF3A regulator of nonsense mediated mRNA decay	Approved		RENT3A, UPF3, HUPF3A	13q34	AF318575
HGNC:20439	UPF3B	UPF3B regulator of nonsense mediated mRNA decay	Approved	MRX62, UPF3BP1, UPF3BP2, UPF3BP3	RENT3B, UPF3X, HUPF3B, MRX82	Xq24	AF318576
HGNC:12577	UPK1A	uroplakin 1A	Approved		TSPAN21	19q13.12	AF085807
HGNC:12578	UPK1B	uroplakin 1B	Approved	UPK1	TSPAN20	3q13.32	AF082888
HGNC:12579	UPK2	uroplakin 2	Approved		UP2, UPII, MGC138598	11q23.3	Y13645
HGNC:12580	UPK3A	uroplakin 3A	Approved	UPK3		22q13.31	AB010637
HGNC:21444	UPK3B	uroplakin 3B	Approved		MGC10902, p35, UPIIIb, FLJ32198	7q11.23	BC004304
HGNC:37278	UPK3BL1	uroplakin 3B like 1	Approved	UPK3BL	UPLP	7q22.1	EU341824
HGNC:53444	UPK3BL2	uroplakin 3B like 2	Approved			7q22.1	
HGNC:12576	UPP1	uridine phosphorylase 1	Approved	UP	UPASE, UPP, UDRPASE	7p12.3	AK096167
HGNC:23061	UPP2	uridine phosphorylase 2	Approved		UPASE2, UP2, UDRPASE2	2q24.1	AY225131
HGNC:28334	UPRT	uracil phosphoribosyltransferase homolog	Approved		DKFZp781E1243, MGC23937, FUR1, RP11-311P8.3	Xq13.3	BC015116
HGNC:15891	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1	Approved	C20orf44, UQCC	FLJ10850, CBP3, BFZB	20q11.22	AK001712
HGNC:21237	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	Approved	C6orf125, MNF1	MGC14833, bA6B20.2, M19, Cbp6	6p21.31	
HGNC:34399	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3	Approved	C11orf83	UNQ655	11q12.3	AY358935, BC090057
HGNC:27558	UQCC4	ubiquinol-cytochrome c reductase complex assembly factor 4	Approved	C16orf91	gs103, CCSMST1, URLC5	16p13.3	BC023590
HGNC:37257	UQCC5	ubiquinol-cytochrome c reductase complex assembly factor 5	Approved	C3orf78, SMIM4		3p21.1	AK095910
HGNC:34450	UQCC6	ubiquinol-cytochrome c reductase complex assembly factor 6	Approved	C12orf73	FLJ13975, DKFZp547P055, BR	12q23.3	AK024037
HGNC:30863	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	Approved		HSPC051, UCRC, QCR9, UCCR7.2	22q12.2	AB028598
HGNC:30862	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	Approved	UQCR	QCR10	19p13.3	D55636
HGNC:12582	UQCRB	ubiquinol-cytochrome c reductase binding protein	Approved	UQBP	QP-C, QCR7, UQCR6	8q22.1	X13585
HGNC:12585	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	Approved		D3S3191, QCR1, UQCR1	3p21.31	BC009586
HGNC:12586	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	Approved		QCR2, UQCR2	16p12.2	J04973
HGNC:12587	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	Approved		RIS1, RIP1, UQCR5, RISP	19q12	BC010035
HGNC:12590	UQCRH	ubiquinol-cytochrome c reductase hinge protein	Approved		QCR6, UQCR8	1p33	BC001934
HGNC:51714	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like	Approved			1p36.21	
HGNC:29594	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	Approved		QP-C, QCR8, UQCR7	5q31.1	BC001390
HGNC:17785	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase	Approved	PRHOXNB		13q12.2	
HGNC:17344	URB1	URB1 ribosome biogenesis homolog	Approved	C21orf108	KIAA0539, NPA1	21q22.11	AB011111
HGNC:28967	URB2	URB2 ribosome biogenesis homolog	Approved	KIAA0133	NPA2, NET10	1q42.13	D50923
HGNC:30890	URGCP	upregulator of cell proliferation	Approved		URG4, KIAA1507, FLJ20654, DKFZp666G166, DKFZp686O0457	7p13	
HGNC:13236	URI1	URI1 prefoldin like chaperone	Approved	C19orf2	RMP, NNX3, FLJ10575, URI, PPP1R19	19q12	AF091095
HGNC:28378	URM1	ubiquitin related modifier 1	Approved	C9orf74	MGC2668	9q34.11	AK097029
HGNC:26444	UROC1	urocanate hydratase 1	Approved		FLJ31300, HMFN0320	3q21.3	AK055862
HGNC:12591	UROD	uroporphyrinogen decarboxylase	Approved			1p34.1	BC001778
HGNC:12592	UROS	uroporphyrinogen III synthase	Approved			10q26.2	J03824
HGNC:25792	USB1	U6 snRNA biogenesis phosphodiesterase 1	Approved	C16orf57	FLJ13154, HVSL1, Mpn1	16q21	AK023216
HGNC:30882	USE1	unconventional SNARE in the ER 1	Approved		p31, SLT1, MDS032, D12	19p13.11	AF220052
HGNC:12593	USF1	upstream transcription factor 1	Approved		UEF, MLTFI, bHLHb11	1q23.3	BC035505
HGNC:12594	USF2	upstream transcription factor 2, c-fos interacting	Approved		FIP, bHLHb12	19q13.12	AY007087
HGNC:30494	USF3	upstream transcription factor family member 3	Approved	KIAA2018		3q13.2	AB095938
HGNC:12597	USH1C	USH1 protein network component harmonin	Approved	DFNB18	PDZ73, harmonin, NY-CO-37, NY-CO-38, PDZ-73, AIE-75, PDZD7C	11p15.1	AB006955
HGNC:16356	USH1G	USH1 protein network component sans	Approved		Sans, FLJ33924, ANKS4A	17q25.1	AK091243
HGNC:12601	USH2A	usherin	Approved	USH2	RP39	1q41	AF055580
HGNC:24058	USHBP1	USH1 protein network component harmonin binding protein 1	Approved		MCC2, AIEBP, FLJ38709	19p13.11	AK096028
HGNC:30904	USO1	USO1 vesicle transport factor	Approved		TAP, VDP, p115	4q21.1	AL832010
HGNC:12607	USP1	ubiquitin specific peptidase 1	Approved			1p31.3	
HGNC:12618	USP2	ubiquitin specific peptidase 2	Approved		UBP41	11q23.3	AF079564
HGNC:12626	USP3	ubiquitin specific peptidase 3	Approved			15q22.31	AF073344
HGNC:12627	USP4	ubiquitin specific peptidase 4	Approved	UNP	Unph	3p21.31	U20657
HGNC:12628	USP5	ubiquitin specific peptidase 5	Approved		IsoT	12p13	U35116
HGNC:12629	USP6	ubiquitin specific peptidase 6	Approved	HRP1, TRESMCR	Tre-2, TRE17, Tre2	17p13.2	X63547
HGNC:16858	USP6NL	USP6 N-terminal like	Approved	USP6NL-IT1	RNTRE, KIAA0019, TRE2NL, RN-tre	10p14	BC010351
HGNC:12630	USP7	ubiquitin specific peptidase 7	Approved	HAUSP		16p13.2	Z72499
HGNC:12631	USP8	ubiquitin specific peptidase 8	Approved		HumORF8, KIAA0055, UBPY, SPG59	15q21.2	D29956
HGNC:12632	USP9X	ubiquitin specific peptidase 9 X-linked	Approved		DFFRX, FAF, MRX99	Xp11.4	X98296
HGNC:12633	USP9Y	ubiquitin specific peptidase 9 Y-linked	Approved		DFFRY, AZFA	Yq11.221	Y13618
HGNC:12608	USP10	ubiquitin specific peptidase 10	Approved		UBPO, KIAA0190	16q24.1	D80012
HGNC:12609	USP11	ubiquitin specific peptidase 11	Approved		UHX1	Xp11.3	U44839
HGNC:20485	USP12	ubiquitin specific peptidase 12	Approved	USP12L1		13q12.13	AL049221
HGNC:12611	USP13	ubiquitin specific peptidase 13	Approved		IsoT-3	3q26.33	U75362
HGNC:12612	USP14	ubiquitin specific peptidase 14	Approved		TGT, Ubp6	18p11.32	U30888
HGNC:12613	USP15	ubiquitin specific peptidase 15	Approved		KIAA0529, UNPH4	12q14.1	AB011101
HGNC:12614	USP16	ubiquitin specific peptidase 16	Approved		Ubp-M	21q21	AF126736
HGNC:37182	USP17L1	ubiquitin specific peptidase 17 like family member 1	Approved	USP17L1P		8p23.1	
HGNC:34434	USP17L2	ubiquitin specific peptidase 17 like family member 2	Approved		DUB3	8p23.1	BC156290
HGNC:37175	USP17L3	ubiquitin specific peptidase 17 like family member 3	Approved		USP17B, USP17F	8p23.1	
HGNC:37176	USP17L4	ubiquitin specific peptidase 17 like family member 4	Approved			8p23.1	
HGNC:37177	USP17L5	ubiquitin specific peptidase 17 like family member 5	Approved			4p16.1	
HGNC:37180	USP17L7	ubiquitin specific peptidase 17 like family member 7	Approved			8p23.1	
HGNC:37181	USP17L8	ubiquitin specific peptidase 17 like family member 8	Approved			8p23.1	
HGNC:44438	USP17L10	ubiquitin specific peptidase 17 like family member 10	Approved			4p16.1	
HGNC:44439	USP17L11	ubiquitin specific peptidase 17 like family member 11	Approved			4p16.1	
HGNC:44440	USP17L12	ubiquitin specific peptidase 17 like family member 12	Approved			4p16.1	
HGNC:44441	USP17L13	ubiquitin specific peptidase 17 like family member 13	Approved			4p16.1	
HGNC:44443	USP17L15	ubiquitin specific peptidase 17 like family member 15	Approved			4p16.1	
HGNC:44445	USP17L17	ubiquitin specific peptidase 17 like family member 17	Approved			4p16.1	
HGNC:44446	USP17L18	ubiquitin specific peptidase 17 like family member 18	Approved			4p16.1	
HGNC:44447	USP17L19	ubiquitin specific peptidase 17 like family member 19	Approved			4p16.1	
HGNC:44448	USP17L20	ubiquitin specific peptidase 17 like family member 20	Approved			4p16.1	
HGNC:44449	USP17L21	ubiquitin specific peptidase 17 like family member 21	Approved			4p16.1	
HGNC:44450	USP17L22	ubiquitin specific peptidase 17 like family member 22	Approved			4p16.1	
HGNC:44451	USP17L23	ubiquitin specific peptidase 17 like family member 23	Approved			4p16.1	
HGNC:44453	USP17L24	ubiquitin specific peptidase 17 like family member 24	Approved			4p16.1	
HGNC:44452	USP17L25	ubiquitin specific peptidase 17 like family member 25	Approved			4p16.1	
HGNC:44454	USP17L26	ubiquitin specific peptidase 17 like family member 26	Approved			4p16.1	
HGNC:44455	USP17L27	ubiquitin specific peptidase 17 like family member 27	Approved			4p16.1	
HGNC:44456	USP17L28	ubiquitin specific peptidase 17 like family member 28	Approved			4p16.1	
HGNC:44457	USP17L29	ubiquitin specific peptidase 17 like family member 29	Approved			4p16.1	
HGNC:44458	USP17L30	ubiquitin specific peptidase 17 like family member 30	Approved			4p16.1	
HGNC:12616	USP18	ubiquitin specific peptidase 18	Approved			22q11.2	AJ243526
HGNC:12617	USP19	ubiquitin specific peptidase 19	Approved		KIAA0891, ZMYND9	3p21.31	AB020698
HGNC:12619	USP20	ubiquitin specific peptidase 20	Approved		KIAA1003	9q34.2	AB023220
HGNC:12620	USP21	ubiquitin specific peptidase 21	Approved	USP23	USP16	1q23.3	AF177758
HGNC:12621	USP22	ubiquitin specific peptidase 22	Approved	USP3L	KIAA1063	17p11.2	AB028986
HGNC:12623	USP24	ubiquitin specific peptidase 24	Approved		KIAA1057	1p32.3	AB028980
HGNC:12624	USP25	ubiquitin specific peptidase 25	Approved		USP21	21q21.1	AF170562
HGNC:13485	USP26	ubiquitin specific peptidase 26	Approved			Xq26.2	AF285593
HGNC:13486	USP27X	ubiquitin specific peptidase 27 X-linked	Approved		USP27	Xp11.23	AW851065
HGNC:12625	USP28	ubiquitin specific peptidase 28	Approved		KIAA1515	11q23.2	AB040948
HGNC:18563	USP29	ubiquitin specific peptidase 29	Approved			19q13.43	
HGNC:20065	USP30	ubiquitin specific peptidase 30	Approved		MGC10702, FLJ40511	12q24.11	BC022094
HGNC:20060	USP31	ubiquitin specific peptidase 31	Approved		KIAA1203	16p12.2	AB033029
HGNC:19143	USP32	ubiquitin specific peptidase 32	Approved		NY-REN-60, USP10	17q23.3	AF533230
HGNC:20059	USP33	ubiquitin specific peptidase 33	Approved		KIAA1097, VDU1	1p31.1	AF383173
HGNC:20066	USP34	ubiquitin specific peptidase 34	Approved		KIAA0570, KIAA0729	2p15	AB011142
HGNC:20061	USP35	ubiquitin specific peptidase 35	Approved		KIAA1372	11q14.1	AB037793
HGNC:20062	USP36	ubiquitin specific peptidase 36	Approved		KIAA1453, FLJ12851	17q25.3	AB040886
HGNC:20063	USP37	ubiquitin specific peptidase 37	Approved		KIAA1594	2q35	AB046814
HGNC:20067	USP38	ubiquitin specific peptidase 38	Approved		KIAA1891, HP43.8KD	4q31.21	AF211481
HGNC:20071	USP39	ubiquitin specific peptidase 39	Approved		SAD1, CGI-21, SNRNP65	2p11.2	AF132955
HGNC:20069	USP40	ubiquitin specific peptidase 40	Approved		FLJ10785	2q37.1	AK001647
HGNC:20070	USP41	ubiquitin specific peptidase 41	Approved			22q11.21	AJ586979
HGNC:20068	USP42	ubiquitin specific peptidase 42	Approved		FLJ12697	7p22.1	AK022759
HGNC:20072	USP43	ubiquitin specific peptidase 43	Approved		FLJ30626	17p13.1	AK055188
HGNC:20064	USP44	ubiquitin specific peptidase 44	Approved		FLJ14528	12q22	AK027434
HGNC:20080	USP45	ubiquitin specific peptidase 45	Approved		MGC14793	6q16.2	AL832030
HGNC:20075	USP46	ubiquitin specific peptidase 46	Approved		FLJ12552	4q12	AK022614
HGNC:20076	USP47	ubiquitin specific peptidase 47	Approved			11p15.3	AK027362
HGNC:18533	USP48	ubiquitin specific peptidase 48	Approved	USP31	FLJ23277, FLJ11328, FLJ20103, FLJ23054, MGC14879	1p36.12	AF502942
HGNC:20078	USP49	ubiquitin specific peptidase 49	Approved		MGC20741	6p21.1	AJ586139
HGNC:20079	USP50	ubiquitin specific peptidase 50	Approved			15q21.1	AI990110
HGNC:23086	USP51	ubiquitin specific peptidase 51	Approved			Xp11.21	BF741256
HGNC:29255	USP53	ubiquitin specific peptidase 53	Approved		KIAA1350	4q26	BC017382
HGNC:23513	USP54	ubiquitin specific peptidase 54	Approved	C10orf29	FLJ37318, bA137L10.3, bA137L10.4	10q22.2	AJ583820
HGNC:20294	USPL1	ubiquitin specific peptidase like 1	Approved	C13orf22	bA121O19.1, D13S106E	13q12.3	X59131
HGNC:17223	UST	uronyl 2-sulfotransferase	Approved		2OST	6q25.1	AB020316
HGNC:12634	UTF1	undifferentiated embryonic cell transcription factor 1	Approved			10q26.3	AB011076
HGNC:24477	UTP3	UTP3 small subunit processome component	Approved		FLJ23256, DKFZp761F222, SAS10, CRLZ1	4q13.3	AL136590
HGNC:1983	UTP4	UTP4 small subunit processome component	Approved	CIRH1A	NAIC, FLJ14728, KIAA1988, TEX292, CIRHIN	16q22.1	AB075868
HGNC:18279	UTP6	UTP6 small subunit processome component	Approved	C17orf40	HCA66	17q11.2	AF116631
HGNC:24329	UTP11	UTP11 small subunit processome component	Approved	UTP11L	CGI-94	1p34.3	AF151852
HGNC:10665	UTP14A	UTP14A small subunit processome component	Approved	SDCCAG16	NY-CO-16, Utp14	Xq26.1	AF039694
HGNC:20321	UTP14C	UTP14C small subunit processome component	Approved	KIAA0266	2700066J21Rik	13q14.3	D87455
HGNC:25758	UTP15	UTP15 small subunit processome component	Approved		FLJ12787, NET21, FLJ23637	5q13.2	AL831972
HGNC:24274	UTP18	UTP18 small subunit processome component	Approved	WDR50	CGI-48	17q21.33	AF151806
HGNC:17897	UTP20	UTP20 small subunit processome component	Approved		DRIM, 1A6/DRIM	12q23.2	AJ006778
HGNC:28224	UTP23	UTP23 small subunit processome component	Approved	C8orf53	MGC14595	8q24.11	
HGNC:28440	UTP25	UTP25 small subunit processome component	Approved	C1orf107, DIEXF	MGC29875, DEF	1q32.2	BC022964
HGNC:12635	UTRN	utrophin	Approved	DMDL	DRP, DRP1	6q24.2	AK023675
HGNC:12636	UTS2	urotensin 2	Approved		UII, U-II, UCN2, PRO1068	1p36.23	AF104118
HGNC:30894	UTS2B	urotensin 2B	Approved	UTS2D	URP, U2B	3q28	AB116021
HGNC:4468	UTS2R	urotensin 2 receptor	Approved	GPR14		17q25.3	AF140631
HGNC:12638	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	Approved		KDM6AL, KDM6C	Yq11.221	AF000994
HGNC:12640	UVRAG	UV radiation resistance associated	Approved		VPS38	11q13.5	X99050, AB012958
HGNC:29304	UVSSA	UV stimulated scaffold protein A	Approved	KIAA1530		4p16.3	BC021930
HGNC:17729	UXS1	UDP-glucuronate decarboxylase 1	Approved		FLJ23591, UGD, SDR6E1	2q12.2	AK027244
HGNC:12641	UXT	ubiquitously expressed prefoldin like chaperone	Approved		ART-27, STAP1, SKP2	Xp11.23	AF092737
HGNC:25507	VAC14	VAC14 component of PIKFYVE complex	Approved	TAX1BP2	FLJ10305, ArPIKfyve	16q22.1-q22.2	AK056433
HGNC:12642	VAMP1	vesicle associated membrane protein 1	Approved	SYB1	VAMP-1	12p13.31	
HGNC:12643	VAMP2	vesicle associated membrane protein 2	Approved	SYB2	VAMP-2	17p13.1	
HGNC:12644	VAMP3	vesicle associated membrane protein 3	Approved		CEB	1p36.23	BC003570
HGNC:12645	VAMP4	vesicle associated membrane protein 4	Approved			1q24.3	AF044310
HGNC:12646	VAMP5	vesicle associated membrane protein 5	Approved			2p11.2	AF054825
HGNC:11486	VAMP7	vesicle associated membrane protein 7	Approved	SYBL1	VAMP-7, TI-VAMP	Xq28 and Yq12	AJ295938
